Date,Open,High,Low,Close,Volume
2021-04-28,680.1905809568831,700.4364624788374,677.7042446296256,699.3945922851562,24103940
2021-04-29,703.8461619317026,712.1103036895167,691.9117725521276,697.3580322265625,24078552
2021-04-30,684.3344441215665,688.5020403312811,666.5748997239481,668.84814453125,35232902
2021-05-03,659.7078363110799,673.394535934582,652.2725306270976,669.8662719726562,22473700
2021-05-04,667.7351002247756,673.9154441830442,655.1140315140075,657.505615234375,21486328
2021-05-05,663.4965435023666,667.5693872393219,654.3562753461298,664.2542724609375,14421612
2021-05-06,666.622172836726,668.1376884767826,660.6549781447178,663.4491577148438,11477044
2021-05-07,669.1558196668091,674.838872933729,667.877155806155,670.00830078125,12048334
2021-05-10,675.8098094461626,677.2305728857831,669.0848856230303,672.4236450195312,11060050
2021-05-11,661.128612382698,674.4837660986876,660.678727067445,664.7042236328125,14519034
2021-05-12,662.9045297636991,667.0957702739445,657.7424111292165,662.7861328125,13774926
2021-05-14,660.3471355409549,662.5019831493979,654.664081956677,656.7952270507812,10604142
2021-05-17,660.7260994627449,683.1978197859106,654.166919312643,682.0848999023438,15120692
2021-05-18,690.9409231735007,702.2123363536926,689.0702744188992,699.3471069335938,22165280
2021-05-19,696.2688083859091,700.3653547002302,687.9100293890692,690.5857543945312,10130916
2021-05-20,690.6567745433202,694.2323856507859,676.5201899075936,678.556640625,10684184
2021-05-21,683.3872458173004,711.2815808574237,683.3872458173004,709.1030883789062,19341646
2021-05-24,711.9209177142021,720.06660540615,709.6713754829415,715.0939331054688,22146102
2021-05-25,715.354314675395,716.8934749022702,696.4108041907768,700.41259765625,19236974
2021-05-26,700.9099392941847,704.2250538719275,696.1740613259808,699.5128784179688,12283990
2021-05-27,697.6422519596574,705.172310355068,692.5985297827585,702.1650390625,20439496
2021-05-28,706.0720716848272,716.5383506375555,700.3179682784436,712.0155639648438,17750020
2021-05-31,710.3816459911758,719.6166073890611,704.4617989412493,717.8880004882812,15661054
2021-06-01,719.9955698673149,723.168585066384,713.8152258292779,715.9226684570312,11030162
2021-06-02,715.1175888548506,715.2122832918838,707.0665961326437,712.2760620117188,10624016
2021-06-03,714.1704026204795,722.1976927085534,704.5802496675188,720.1139526367188,10287260
2021-06-04,717.9591237059993,720.1613185961918,710.002825332082,710.8316040039062,9424476
2021-06-07,715.1175968039121,717.0119480537238,708.4873674295712,710.3106689453125,8091668
2021-06-08,708.7478050549189,710.9973469774541,701.6202859443782,702.3543701171875,9872540
2021-06-09,702.7569675535597,711.3288954100806,697.1449635294709,701.0520629882812,10223442
2021-06-10,701.9045201388227,705.1722877692647,697.9027260492259,701.4072875976562,11483540
2021-06-11,706.1194924532565,708.7479281753265,701.4073164160874,703.9172973632812,7205974
2021-06-14,700.0811928397461,703.7514984338662,692.645887212192,700.6494750976562,8881964
2021-06-15,703.7515338961059,708.4874123207096,698.4473731849562,705.7642822265625,7569602
2021-06-16,704.6986500319072,707.540176846552,700.0101192255411,703.0884399414062,7702098
2021-06-17,694.279801213809,700.3180464153616,691.4382740601372,694.3271484375,9283802
2021-06-18,695.9373297487107,705.6458804529288,689.0703060798735,700.8153076171875,11938060
2021-06-21,692.0775962076742,706.4983809928871,690.9646763172761,705.0302124023438,7260472
2021-06-22,708.960992086573,714.17045829429,700.909998856465,702.7096557617188,14366824
2021-06-23,705.645854671328,709.3398628067645,700.2469419391567,703.5147094726562,7844868
2021-06-24,705.6458725038901,716.7514840843272,704.6986968360997,713.3416748046875,14785024
2021-06-25,715.6386684082007,720.8007881112811,713.6969695687915,717.5330200195312,10383176
2021-06-28,719.8534913437187,721.2742548134761,712.749673994932,714.336181640625,9356786
2021-06-29,716.785656631066,717.3563983620929,709.722451918842,714.4312744140625,10971692
2021-06-30,712.5050106362283,717.7370233979096,710.6500126812062,712.4574584960938,9679022
2021-07-01,714.4075246053683,714.4075246053683,705.3704121103602,707.154052734375,16911442
2021-07-02,706.321710020015,708.3431694594663,702.516609898695,704.1337890625,14827036
2021-07-05,708.6760470569808,715.5965956833905,706.1076510887453,711.2920532226562,7373882
2021-07-06,712.0293057048922,732.481717291606,711.5536682261314,729.9608154296875,17669032
2021-07-07,729.6278903585783,735.0263641150248,726.6313510263612,732.243896484375,9629190
2021-07-08,725.3472183752016,731.3877916578379,719.8535817918715,723.1830444335938,8420922
2021-07-09,719.4255306350982,721.0664568010882,712.2671629680933,714.4075317382812,10695842
2021-07-12,714.4075732356201,714.4075732356201,705.8460976575634,707.2730102539062,14458978
2021-07-13,711.601265962492,716.3576410548972,705.8936158516059,714.336181640625,18178142
2021-07-14,712.2671274624448,716.9521450358477,709.2230359732336,713.0519409179688,9788494
2021-07-15,715.8344552077314,726.1795710886405,713.2898061320276,723.3019409179688,10438802
2021-07-16,726.7502893243508,727.701564317052,722.3982526817174,724.0867309570312,5170628
2021-07-19,707.2729809603507,708.1528987460736,697.2845931996463,699.6627807617188,25111600
2021-07-20,685.8693260228458,691.5769764474464,683.0868580530974,686.4163208007812,24174250
2021-07-22,692.5756980757773,698.4736142276337,687.2961338501401,689.0559692382812,13207114
2021-07-23,690.3878413695973,693.217861311592,682.6825369811414,686.2260131835938,13126684
2021-07-26,680.161631792961,686.8205568594655,679.2579089216915,682.3258056640625,13167166
2021-07-27,683.0629838249257,689.6268043734378,683.0629838249257,684.799072265625,22401430
2021-07-28,682.5635980986397,684.2996284750666,667.7950309210904,674.1210327148438,20670342
2021-07-29,679.3292509173456,680.1378114327916,672.2184936053619,674.5728759765625,13702230
2021-07-30,674.9296073725011,680.9939854514296,669.6737898129428,678.4730834960938,11655488
2021-08-02,682.5398836091144,682.5398836091144,673.6216795549884,676.665771484375,13258786
2021-08-03,670.6488717578449,684.8704445513364,670.6488717578449,682.3970947265625,12033120
2021-08-04,685.3935855231096,701.3274405647641,684.9179480591796,696.9515991210938,22053948
2021-08-05,697.8078001562104,716.8095540851317,693.1941393958622,706.2503662109375,18822408
2021-08-06,705.632037503602,713.4562511669117,701.0896761466853,709.9603271484375,13339270
2021-08-09,709.6512417380949,716.9522666946699,702.0410407543084,715.3113403320312,10998048
2021-08-10,708.2241981385786,722.8500504507084,708.2241981385786,717.0948486328125,14838346
2021-08-11,720.5433251033847,722.4220701727036,709.19938132137,711.0543212890625,12585786
2021-08-12,712.0293148021268,717.0710605291638,708.3669293933626,714.1221313476562,8597674
2021-08-13,714.0269705680195,728.2009908715206,713.9318662953315,725.9179077148438,16658428
2021-08-16,725.8942394054524,730.1036199997209,723.6587081426609,728.0108032226562,6252778
2021-08-17,721.6372182742111,724.8715766174648,715.9771782653477,720.4243774414062,8282666
2021-08-18,740.4248615711514,744.5391374947473,717.4278004141593,719.6395263671875,22985932
2021-08-20,706.8211504103504,722.8739164966347,706.8211504103504,720.471923828125,13150406
2021-08-23,727.6540182634369,729.2236452390042,717.570526480986,725.1569213867188,10843054
2021-08-24,727.725379419533,744.1348732691891,726.5124805626797,741.447509765625,18381314
2021-08-25,738.2370323220152,744.2776640648547,736.2869299724468,740.7579345703125,7727974
2021-08-26,737.2380960643395,747.226483172308,734.1226473371297,739.5211791992188,11119002
2021-08-27,738.1894519957664,741.3524532058019,734.978898644625,736.5009155273438,6382138
2021-08-30,739.9016920090548,746.750883701105,737.9991419868863,745.9185180664062,9049166
2021-08-31,743.6593545348996,753.1007488628637,743.0410024579011,752.1732788085938,12062576
2021-09-01,749.1289995885123,760.0686611698048,748.8911808584842,751.0791015625,12422558
2021-09-02,748.701014189379,757.2149374729586,747.3454588595391,755.7880249023438,9618524
2021-09-03,754.4086008757728,760.0686985409808,745.9422885072275,749.6284790039062,10735334
2021-09-06,751.4834619703639,751.959099481168,742.9219867758911,744.7056274414062,7876896
2021-09-07,743.1836118359313,752.4585433116437,739.7114347769459,746.3941650390625,7245496
2021-09-08,747.6783611524173,751.7450850903009,744.6580745740106,749.7949829101562,6724080
2021-09-09,748.6534762607636,751.2456775887658,742.47018833739,746.0850219726562,8250948
2021-09-13,742.9458295986225,753.4098553676172,738.9742677939986,739.8779907226562,8959164
2021-09-14,741.994549462774,744.134918355455,735.620994925657,736.5485229492188,9758506
2021-09-15,730.1035190625556,739.5211642267409,730.1035190625556,735.716064453125,14822998
2021-09-16,731.411573732443,744.0397727219095,730.7219225742858,741.970703125,10260550
2021-09-17,746.2752622816204,755.788012597511,741.6139914023458,752.5299072265625,20498102
2021-09-20,743.8971252102491,752.3158865869241,741.0432999217188,741.9232177734375,8781610
2021-09-21,742.9457070057563,746.1087077035227,727.2258658449457,738.16552734375,14774996
2021-09-22,736.7625682999219,737.3095630971538,727.7254548088318,729.4852905273438,10582202
2021-09-23,733.4330048579319,747.7021294660628,733.4330048579319,746.7508544921875,13664304
2021-09-24,751.031614308282,764.8012967419484,749.1290643037012,761.7572631835938,20806702
2021-09-27,768.487491944163,777.9051377473095,764.8251063880609,772.95849609375,16415462
2021-09-28,776.2404385627441,776.2404385627441,752.4585623812875,768.1784057617188,12773790
2021-09-29,759.5931184310665,764.1592270047574,753.9568254387971,758.0948486328125,16263036
2021-09-30,754.361109397566,764.0403213516778,752.9817489724259,758.6180419921875,15975348
2021-10-01,752.9341573446038,755.7879823250635,744.4915917774107,752.7914428710938,11128596
2021-10-04,755.7880094198329,761.6621211029538,753.2195552330974,754.2421875,7051028
2021-10-05,757.2149087913734,759.8309150717456,749.7236180793985,758.8558349609375,10257178
2021-10-06,759.1174947716279,773.7909008998,754.8367570191563,768.1070556640625,18600830
2021-10-07,773.6719736034911,774.19516325999,764.3494898817696,766.0142211914062,11265724
2021-10-08,766.7275941968978,771.4839688507248,761.0913018443557,762.2803955078125,7245562
2021-10-11,760.972494795636,782.4237357564093,760.5444094069899,777.0966186523438,13080848
2021-10-12,772.9110168758314,780.7828415337334,772.9110168758314,775.0989379882812,8176946
2021-10-13,778.6185902197064,783.8506027379818,775.2891277080766,779.7601318359375,6225644
2021-10-14,779.094254281992,803.827405211579,779.094254281992,802.5907592773438,14757288
2021-10-18,810.9619966911002,820.4747473854239,792.9115754731099,794.4573974609375,28856456
2021-10-19,796.906908915778,804.9927472555581,794.7903450454429,803.2091064453125,8987540
2021-10-20,803.3993464110135,807.9892602226093,791.6748695952446,796.1458740234375,10908568
2021-10-21,795.1707884960194,799.998462628159,789.962523081634,797.3111572265625,9738190
2021-10-22,799.1185583853392,812.3888563513312,794.6713593378141,799.427734375,12175554
2021-10-25,803.827385358517,803.827385358517,767.5838306159519,788.13134765625,16426766
2021-10-26,784.8018601809484,796.1458027295024,783.0657717264866,786.10986328125,12090656
2021-10-27,786.1098893037489,791.9602538614304,778.761313048737,781.3773193359375,13249642
2021-10-28,784.8018571141539,784.8018571141539,754.9080525326855,757.9758911132812,17797750
2021-10-29,756.2636126504593,761.9712625572553,741.9944878834696,752.86279296875,12406874
2021-11-01,753.885429186674,766.252004050304,753.1957780437663,763.5408935546875,8122320
2021-11-02,763.873862677717,771.4840630530865,761.043842637615,764.2305908203125,13237722
2021-11-03,763.4457378753382,765.728821094555,749.3906846195152,752.1968994140625,10207338
2021-11-04,758.6418376355663,759.9973929432354,756.3112021961033,758.1423950195312,1096808
2021-11-08,757.2624587445608,763.2554796846038,746.9648951674751,761.138916015625,18943580
2021-11-09,758.4515312291761,758.4515312291761,746.2990281757783,747.821044921875,12695476
2021-11-10,745.7995461441087,746.2751836097618,737.2380717623523,739.7351684570312,13714126
2021-11-11,737.2619921599097,739.5688226168478,730.3889948696312,736.4296264648438,7999404
2021-11-12,737.2381265594817,741.5426691680743,734.8837441539887,738.6650390625,14914092
2021-11-15,742.9934150082311,747.6308811816832,739.3310290495845,740.6865844726562,9533594
2021-11-16,739.6163278032643,740.6627071004274,733.2427735591466,736.286865234375,8245406
2021-11-17,731.007273085122,734.3842876661621,727.0119065399798,728.1058959960938,7598878
2021-11-18,725.8466618423676,734.1465133558511,725.4661286012387,732.1964111328125,9152874
2021-11-22,735.3356262214785,738.5223744689714,713.004467265438,720.75732421875,15261272
2021-11-23,714.407566305228,726.6790377392206,711.7202026626078,720.8524780273438,11235214
2021-11-24,724.8715849784808,730.7456967746908,720.1390148495992,722.0415649414062,30802286
2021-11-25,720.4956390286131,729.2949319335355,716.7856436604311,725.7989501953125,10251652
2021-11-26,713.4562710293536,716.6430191487968,706.3217083190601,708.65234375,18624936
2021-11-29,710.983003439544,717.0949340909893,695.3820692229132,714.0508422851562,12990996
2021-11-30,711.0780178063845,727.2496917899412,707.0589044084865,710.3883666992188,25221542
2021-12-01,711.0780553091722,716.8095103506997,708.2717824753072,715.66796875,8677634
2021-12-02,715.596621542588,727.15463606218,713.4562527842353,725.7039184570312,11203110
2021-12-03,725.7277436410184,730.5554179694886,716.8095402344054,719.9011840820312,8124694
2021-12-06,719.6395749131635,722.3982957810733,712.1958360389292,715.2637329101562,7029532
2021-12-07,720.0913740885894,728.6766542380091,718.165077039117,725.6801147460938,12427534
2021-12-08,730.5792222790491,739.6401401548495,729.6279472500399,739.0455932617188,15295534
2021-12-09,734.9551101766141,739.4736668471489,723.9203423741131,726.2271728515625,11747744
2021-12-10,725.2996823860045,726.7741471193556,717.4754101669981,724.1819458007812,7779384
2021-12-13,725.8227874165515,731.3639756168698,716.8807796550856,718.7595825195312,10322142
2021-12-14,714.6453871321823,721.0664937719724,712.0531858243114,714.62158203125,9191100
2021-12-15,714.8832114257813,724.5624236009718,711.387287173768,713.456298828125,10115148
2021-12-16,719.5444766662719,721.5421310623909,710.6024679019197,713.5038452148438,13210432
2021-12-17,712.0293739008451,716.3101116196879,698.0931712139019,700.6378784179688,14994768
2021-12-20,690.6256885800706,693.4795137394923,672.599014710812,678.0926513671875,21156668
2021-12-21,684.6801804486681,690.0311023174055,680.1616242039565,685.774169921875,9118750
2021-12-22,690.7683077733328,692.5281431543909,682.8726794724645,687.3912353515625,8577484
2021-12-23,691.220197770224,693.3843716225142,683.4197311478777,686.8681030273438,9779166
2021-12-24,687.5340324330864,690.6256763008242,679.2103758660999,684.3948364257812,5561024
2021-12-27,679.6384584249116,691.5769484677854,676.4279051909655,690.054931640625,4705098
2021-12-28,694.7636690981695,697.7126564182305,691.2915502045277,694.811279296875,5450678
2021-12-29,692.5519303879053,694.9063125344303,688.4376548445041,691.5054931640625,7668702
2021-12-30,693.7173135335258,697.6888751595437,687.2962071004079,695.1442260742188,7215918
2021-12-31,695.1442190705774,706.2265962494574,695.1442190705774,703.6581420898438,6325736
2022-01-03,706.3216999908345,724.3959253104654,704.1813312029835,722.8025512695312,9069184
2022-01-04,722.9690425129386,729.1047782359835,717.166287896205,727.0357666015625,8857352
2022-01-05,730.9597335226943,747.7021503050373,726.8216524342752,744.3013305664062,14332638
2022-01-06,733.9086759071455,739.4974166342414,727.7491933941105,732.3628540039062,9628930
2022-01-07,734.3843677575986,745.20512188097,730.5317152643793,737.4998168945312,11179384
2022-01-10,741.0432152309048,747.7021401431209,735.0977465592833,741.5902099609375,8856496
2022-01-11,742.731769713943,746.1325314282669,736.191754015291,744.80078125,8389198
2022-01-12,745.7995970381922,749.9138730090968,738.1893970684148,740.401123046875,21085530
2022-01-13,739.6162594300914,739.6162594300914,723.1592147231823,726.7740478515625,41963896
2022-01-14,727.7254153127986,736.619813831022,722.493402522968,734.9313354492188,11208968
2022-01-17,727.7254140843227,740.0919897485006,722.5647585444003,723.6824951171875,22989372
2022-01-18,729.1522929821604,737.6662159084163,724.3959179463994,727.36865234375,12341152
2022-01-19,729.6279369589961,732.3628526288228,719.8060108107658,722.2317504882812,14317626
2022-01-20,726.9880639951974,727.0118690930589,713.5037534034572,717.7369384765625,15197846
2022-01-21,713.4562826460474,727.6303040191038,706.6070907204011,723.7300415039062,11537694
2022-01-24,718.1888873366842,723.5636148158452,698.0219018920284,707.1065673828125,11868508
2022-01-25,693.7886458927823,711.0780572785832,686.8205449567051,707.7723999023438,13594248
2022-01-27,689.6743715648455,706.321683981928,682.5398091003816,701.54150390625,28617838
2022-01-28,702.7543967837006,707.1302385002696,694.4307406458227,695.9765625,24925208
2022-01-31,700.4951802272873,709.4371891168743,697.6651601162798,706.6546630859375,12842546
2022-02-01,717.4991278129174,721.5420463322478,700.8280111646047,712.029296875,14739484
2022-02-02,719.1400601109066,730.1035271800179,716.1197737442617,728.2960815429688,13969290
2022-02-03,727.1308787749581,732.4579959215433,717.7370374956087,720.75732421875,10564762
2022-02-04,726.9643987359728,729.0809624800141,720.1627589609288,724.87158203125,11579958
2022-02-07,719.211497186438,722.4934077542481,694.4307934965123,698.3072509765625,12268042
2022-02-08,702.2312794492199,703.2063015747357,687.0822353308985,695.3107299804688,13981130
2022-02-09,701.0896640531371,713.3135243877856,697.7602016051236,712.314697265625,11308342
2022-02-10,720.1151499017218,730.3413557953064,714.2410385936968,725.3947143554688,14314530
2022-02-11,713.5752115705957,725.3472405566795,713.2184834195023,722.4220581054688,10711104
2022-02-14,708.6998749228623,713.1946260728857,698.8542018984211,700.9469604492188,14656620
2022-02-15,702.0409964179948,725.2996833180713,700.6378889247106,721.9226684570312,13135066
2022-02-16,729.7944170588287,729.9846836790362,716.7857425015849,720.9475708007812,10032264
2022-02-17,719.6871698705354,723.9203557047067,714.407604644198,716.5479736328125,7351208
2022-02-18,712.6477110600987,721.5421093550166,708.9139101230298,719.3303833007812,7796128
2022-02-21,715.3588072476773,728.0583054018553,711.3396935564448,723.9678344726562,7468066
2022-02-22,708.6047551441089,723.9678112195843,707.7247793394828,718.5455322265625,9536196
2022-02-23,725.3948047223228,725.6801756356834,711.3873023150155,713.8843994140625,9029562
2022-02-24,689.6268790132194,701.5415645216091,669.2933742326196,675.1199340820312,23630766
2022-02-25,684.8941874749454,697.2370153028564,681.5171728738023,692.5757446289062,18318654
2022-02-28,678.2590813465437,684.2283552518861,672.5752363928466,678.3779907226562,24880832
2022-03-02,659.4713958190617,665.1314936990638,644.2034436334029,653.6448364257812,38505560
2022-03-03,656.8553739251402,662.0873863170132,648.2463469653018,652.0989990234375,17527922
2022-03-04,646.8669745357665,659.2335490489504,635.8797603305272,649.9586181640625,21219364
2022-03-07,627.1280940741168,633.715662365495,616.9256921049088,630.1246337890625,27054458
2022-03-08,619.3751468768733,634.5004430311901,614.5236674634915,631.551513671875,39212492
2022-03-09,632.5978550025679,653.8588273559873,627.2944854329724,652.1703491210938,23134694
2022-03-10,678.7347392382749,678.7347392382749,656.4986852373013,662.4203491210938,22273206
2022-03-11,660.1848501728542,670.149432575976,652.9075731964616,664.3704833984375,15150780
2022-03-14,673.0270237794027,689.6743353216494,673.0270237794027,686.130859375,25018126
2022-03-15,686.5827315469807,689.436556548215,671.4812409154484,677.3078002929688,18867928
2022-03-16,688.2474388752825,692.0525387446689,683.1105308271242,688.79443359375,13364108
2022-03-17,700.1384408684183,708.6048120871039,699.4487896776494,703.9673461914062,14823954
2022-03-21,707.2729139485184,710.4359147186346,700.518885136643,707.0350952148438,12257876
2022-03-22,704.561836957358,712.5049598135698,693.0989270027054,710.6737670898438,10461814
2022-03-23,716.7857951747217,722.3983415465651,700.8994892301371,703.5868530273438,31188256
2022-03-24,697.2845910655177,699.0206795927611,682.3258145703531,686.178466796875,20160044
2022-03-25,690.1500239764209,690.6256614843303,674.9296237233227,680.5897216796875,16366462
2022-03-28,680.58974632828,683.966761144496,666.6535436173285,681.4934692382812,15754886
2022-03-29,685.3936701441318,694.5496924552175,680.16165739494,690.5305786132812,12377448
2022-03-30,700.138476229865,705.2515799115708,691.6008053997855,702.4928588867188,20109742
2022-03-31,699.6627526430442,706.1789630767555,697.237013039462,699.3535766601562,14295714
2022-04-01,702.2312005284535,718.2126085501743,699.3298234571498,716.31005859375,14568556
2022-04-04,751.5072124484601,819.0952862089551,743.2073617126769,788.0361938476562,97450970
2022-04-05,792.7450201895066,792.7450201895066,761.9712963036054,764.9440307617188,30922582
2022-04-06,755.1696250388968,756.1685102240006,735.9776637926485,737.6423950195312,27027860
2022-04-07,733.1000182185355,733.1237652540915,719.9723782693808,721.423095703125,40781732
2022-04-08,719.211478547381,725.7039422730295,712.1720781256234,720.4243774414062,41256322
2022-04-11,716.3100788229164,718.2126288330701,710.245700665551,711.6250610351562,20799066
2022-04-12,705.8461283073004,716.7144347757979,704.0149353413896,710.3646850585938,27435402
2022-04-13,708.6998992573039,714.5502639320367,695.691224799288,696.78515625,28892520
2022-04-18,674.8582617385757,680.9464450214841,661.15993644386,663.7283325195312,45620376
2022-04-19,656.8078410106541,660.9221170332797,631.1709679279387,638.400634765625,74096022
2022-04-20,644.2271829644586,646.8194421533099,635.142518406885,644.1558837890625,49325736
2022-04-21,649.2451838249173,656.2846420095574,643.6802483309051,653.6923828125,52446270
2022-04-22,646.8669864904109,654.168010350688,641.706331335433,644.774169921875,20659148
2022-04-25,642.1106379350289,651.9325641201308,628.9116970441421,649.6019287109375,20935488
2022-04-26,652.5747056406705,657.3072759446977,645.5114997756818,652.5985107421875,17016842
2022-04-27,646.8669691113338,655.904081179801,645.0119713376686,652.8362426757812,18054334
2022-04-28,652.5746789306378,655.9041415782432,647.8658558596376,652.2655029296875,20773722
2022-04-29,656.5462894086016,668.1518573977863,652.3607137487355,658.5677490234375,28401476
2022-05-02,647.8420880799416,668.9603468911126,647.8420880799416,667.65234375,19494316
2022-05-04,665.8925284326605,667.6048118935288,642.1106524172083,644.9644775390625,29055916
2022-05-05,654.0015630179496,654.0015630179496,640.4458942572139,643.5137329101562,17862912
2022-05-06,632.5979293257718,634.976117030004,624.5120911313822,626.7000122070312,26731268
2022-05-09,618.32874885627,630.9331425829555,616.1883801102291,627.7701416015625,32762434
2022-05-10,625.4870637597833,643.5374821065801,625.4870637597833,637.8536376953125,20113812
2022-05-11,643.5375799338344,644.4888549965599,631.9558176573953,641.4447631835938,17102924
2022-05-12,635.6706993369925,638.4133907389254,622.1498973824371,626.9856567382812,22382290
2022-05-13,630.353891041967,634.1791515037851,619.2629499130284,621.3560180664062,16768238
2022-05-16,625.0368734940553,631.292053906236,618.4448991695826,627.9719848632812,9804356
2022-05-17,631.5807479648557,633.6978977151113,624.6519209350625,632.25439453125,16641444
2022-05-18,637.0902245927911,641.5410265716883,630.3297937681616,632.2063598632812,15732384
2022-05-19,618.8778867259274,623.7858326225379,615.076708796021,619.2869262695312,20537506
2022-05-20,626.961633399629,637.1623671024004,621.837184664106,635.5985717773438,13919350
2022-05-23,632.2544880498406,639.9290909513579,625.0850760956221,627.4428100585938,19486320
2022-05-24,625.5180642227122,637.5472577654566,624.0264559706711,634.6361694335938,12870796
2022-05-25,639.9531102298189,642.8160348600121,636.6811460213428,639.375732421875,12887112
2022-05-26,645.7993654297255,659.6810445171251,644.7648429270224,657.6119995117188,26992428
2022-05-27,660.0659236596756,671.0846178237094,659.5606740424182,669.8095703125,24031718
2022-05-30,678.5668121550864,683.4987815396562,672.8890092715018,674.3806762695312,12624674
2022-05-31,671.662083279525,675.944488061126,664.0115042012508,668.3179321289062,13485388
2022-06-01,664.0115306279351,673.8513881488794,663.6025497657505,671.1568603515625,12091896
2022-06-02,667.4999154052102,667.8607911929586,663.3378029059205,666.4653930664062,11475020
2022-06-03,672.8169034842749,673.995741003826,662.231212745682,664.1558837890625,6957244
2022-06-06,662.2312223234171,667.3796939444019,654.7009350100217,663.2656860351562,6173266
2022-06-07,655.3504712553794,661.2688580365657,651.5492343077399,655.63916015625,10253966
2022-06-08,660.7876929692908,664.4926611407994,652.9446351687653,657.9487915039062,5986588
2022-06-09,655.4707669191479,664.9979118561328,653.016823143348,662.90478515625,7311816
2022-06-10,654.4362839332251,658.2134392480132,646.4970155862447,650.1057739257812,9155430
2022-06-13,636.8736353918679,639.9531208031428,629.511803905611,638.317138671875,10892572
2022-06-14,630.9312384303023,638.0284630380025,627.9239398677174,631.2921142578125,11870356
2022-06-15,626.3119845887259,633.1205196838177,624.7481894734992,629.1027221679688,11810470
2022-06-16,630.3296922471587,635.4060350189333,614.9323257189839,616.5202026367188,12169192
2022-06-17,613.4888961209325,625.0369224008559,611.8529139840168,620.5861206054688,14723922
2022-06-20,627.7795517185277,637.547280721459,622.703267102487,636.1759643554688,15936840
2022-06-21,643.2731943331319,651.5011513361289,637.0902003236198,643.1047973632812,13220684
2022-06-22,641.0357608318419,643.2972258536737,636.6811690239211,640.0734252929688,8159698
2022-06-23,640.1936496695923,648.6140847460432,634.4196370457403,642.4310913085938,15372244
2022-06-24,644.0671595693715,655.1821236118307,644.0671595693715,651.4049682617188,8013432
2022-06-27,659.1998582409274,662.0868649193548,650.5388382056451,652.5838012695312,9804164
2022-06-28,646.6894682409041,650.0576425546589,643.9949405371601,647.6036987304688,9770574
2022-06-29,640.5545980485462,649.9373696255954,640.5545980485462,646.6654052734375,9994046
2022-06-30,642.8401226643639,651.5011422810993,642.8401226643639,648.6141357421875,12475822
2022-07-01,646.6653918015329,654.3881578947369,639.9772068826776,651.380859375,11472452
2022-07-04,651.3567925787985,654.4843831117648,645.8474450575549,652.2951049804688,8487480
2022-07-05,656.3127774299695,663.6986902674247,648.7584676358872,650.8274536132812,14325718
2022-07-06,648.6141194735643,660.835791929005,648.18105675633,659.80126953125,15049078
2022-07-07,664.0114788767993,672.6724981664967,661.3409744346241,671.6139526367188,17743142
2022-07-08,678.4464549412353,678.4464549412353,671.108647538502,672.2393798828125,12474030
2022-07-11,670.7478551643559,678.3984342696596,670.3869793455802,676.5940551757812,7462880
2022-07-12,676.1610141176355,676.1610141176355,668.5345166503326,669.6893310546875,9876974
2022-07-13,668.823255561398,670.844136867853,651.6215063626066,653.3536987304688,15945610
2022-07-14,655.350489555198,660.4749379498609,649.215600611124,650.0817260742188,10372410
2022-07-15,651.0199810197498,656.7458891263111,648.0367643942972,655.3745727539062,13595646
2022-07-18,648.6140849867697,657.3232089503867,645.7511605542314,648.3975830078125,20332220
2022-07-19,643.3213172038678,653.6905062823398,643.3213172038678,648.6382446289062,15792538
2022-07-20,654.3400285637287,659.7290838164299,652.1025868008825,656.8180541992188,20347862
2022-07-21,654.6528133808986,658.9592412990309,653.473917137891,654.7490234375,12640278
2022-07-22,657.275177078658,672.19137802261,655.5429848453301,670.026123046875,12729592
2022-07-25,671.2290446761094,675.8482435588785,665.5994052152816,671.9989013671875,10143126
2022-07-26,671.7101297996077,674.5971360881447,667.0428264609901,670.6275024414062,8527964
2022-07-27,668.2938535156615,676.5218097245117,666.0564118856013,675.751953125,9212778
2022-07-28,680.8764259957169,685.1828537236895,678.9276731770548,681.7424926757812,17420406
2022-07-29,691.9192202105274,692.2079091114783,680.9967358477592,690.0907592773438,20019736
2022-08-01,692.4003980885738,696.9474098698968,688.0939701842794,695.8407592773438,13193036
2022-08-02,693.8439067006424,695.094931123578,684.7258011854689,688.190185546875,15036510
2022-08-03,685.6399502739025,690.8365853805471,681.8146902206062,689.8020629882812,10975498
2022-08-04,692.8815779882993,696.1053785024752,679.8659665183745,688.984130859375,12012206
2022-08-05,689.5133149490085,691.4139038718322,683.8114894442461,686.650390625,9268982
2022-08-08,687.1075476112192,704.6701705018421,686.6744848885744,703.4913330078125,15357736
2022-08-10,703.154500244152,708.0383647964982,697.2361719881424,705.5363159179688,17353102
2022-08-11,715.2558683433389,717.421123242461,709.5059371613006,714.8709106445312,18301766
2022-08-12,714.5341363296417,716.6031812290219,710.1795445295438,714.6063232421875,8850370
2022-08-16,719.2495616686834,725.8415362160341,716.0016794217771,722.7861328125,12563756
2022-08-17,721.7516252798,727.8865140946783,714.8949848396419,726.5151977539062,12384350
2022-08-18,721.7515867041628,728.4398298215469,721.5831897478574,727.3812255859375,8342138
2022-08-19,726.563301596116,727.5256370949188,716.939946608088,718.4075317382812,8063702
2022-08-22,714.4378945404134,716.1460048012029,706.2098790742172,707.4849853515625,8234066
2022-08-23,699.2811184238794,710.1795210324121,697.8857201939286,705.2957153320312,14966884
